elapsed_s,mean,min,max,tracking_prob,repartitioning_prob,storage_type,partitions,paths,interval,line_label
1.0,93705.42635658915,93705.42635658915,93705.42635658915,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
2.1,86037.71760154738,86037.71760154738,86037.71760154738,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
3.1,99136.2763915547,99136.2763915547,99136.2763915547,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
4.2,109227.44721689059,109227.44721689059,109227.44721689059,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
5.2,113125.7197696737,113125.7197696737,113125.7197696737,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
6.2,112628.59884836852,112628.59884836852,112628.59884836852,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
7.3,117308.06142034549,117308.06142034549,117308.06142034549,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
8.3,119273.51247600767,119273.51247600767,119273.51247600767,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
9.4,118351.24760076775,118351.24760076775,118351.24760076775,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
10.4,121565.25911708253,121565.25911708253,121565.25911708253,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
11.4,123711.13243761996,123711.13243761996,123711.13243761996,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
12.5,122975.04798464492,122975.04798464492,122975.04798464492,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
13.5,122995.20153550863,122995.20153550863,122995.20153550863,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
14.6,124248.56046065259,124248.56046065259,124248.56046065259,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
15.6,125363.72360844529,125363.72360844529,125363.72360844529,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
16.7,124451.0556621881,124451.0556621881,124451.0556621881,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
17.7,125468.330134357,125468.330134357,125468.330134357,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
18.7,126570.05758157388,126570.05758157388,126570.05758157388,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
19.8,123476.96737044146,123476.96737044146,123476.96737044146,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
20.8,125464.49136276392,125464.49136276392,125464.49136276392,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
21.9,124401.15163147793,124401.15163147793,124401.15163147793,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
22.9,122766.5071770335,122766.5071770335,122766.5071770335,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
24.0,123645.87332053743,123645.87332053743,123645.87332053743,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
25.0,123719.61722488039,123719.61722488039,123719.61722488039,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
26.0,108880.03838771593,108880.03838771593,108880.03838771593,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
27.1,123944.39117929051,123944.39117929051,123944.39117929051,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
28.1,122806.14203454895,122806.14203454895,122806.14203454895,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
29.2,123688.46153846153,123688.46153846153,123688.46153846153,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
30.2,119891.24157844082,119891.24157844082,119891.24157844082,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
31.2,125422.26487523993,125422.26487523993,125422.26487523993,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
32.3,125238.00383877159,125238.00383877159,125238.00383877159,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
33.3,124912.66794625719,124912.66794625719,124912.66794625719,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
34.4,125523.03262955854,125523.03262955854,125523.03262955854,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
35.4,125014.39539347409,125014.39539347409,125014.39539347409,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
36.5,122683.30134357006,122683.30134357006,122683.30134357006,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
37.5,125693.85796545105,125693.85796545105,125693.85796545105,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
38.5,123699.61612284069,123699.61612284069,123699.61612284069,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
39.6,123326.29558541266,123326.29558541266,123326.29558541266,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
40.6,125426.10364683301,125426.10364683301,125426.10364683301,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
41.7,124854.12667946257,124854.12667946257,124854.12667946257,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
42.7,125255.2783109405,125255.2783109405,125255.2783109405,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
43.7,124758.15738963531,124758.15738963531,124758.15738963531,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
44.8,125118.04222648752,125118.04222648752,125118.04222648752,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
45.8,124975.04798464492,124975.04798464492,124975.04798464492,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
46.9,86935.70057581573,86935.70057581573,86935.70057581573,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
47.9,121445.29750479847,121445.29750479847,121445.29750479847,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
49.0,122961.64908916588,122961.64908916588,122961.64908916588,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
50.0,124197.88664745438,124197.88664745438,124197.88664745438,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
51.0,121597.31543624162,121597.31543624162,121597.31543624162,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
52.1,121512.47600767754,121512.47600767754,121512.47600767754,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
53.1,122142.03454894433,122142.03454894433,122142.03454894433,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
54.2,122637.23608445298,122637.23608445298,122637.23608445298,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
55.2,122656.42994241843,122656.42994241843,122656.42994241843,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
56.3,121810.57692307692,121810.57692307692,121810.57692307692,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
57.3,122835.89251439538,122835.89251439538,122835.89251439538,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
58.3,121527.8310940499,121527.8310940499,121527.8310940499,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
59.4,117123.9109390126,117123.9109390126,117123.9109390126,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
60.4,111994.25287356321,111994.25287356321,111994.25287356321,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
61.5,119793.6660268714,119793.6660268714,119793.6660268714,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
62.5,121017.27447216891,121017.27447216891,121017.27447216891,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
63.5,122373.32053742802,122373.32053742802,122373.32053742802,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
64.6,122099.13378248317,122099.13378248317,122099.13378248317,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
65.6,121662.18809980806,121662.18809980806,121662.18809980806,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
66.7,123088.20709491851,123088.20709491851,123088.20709491851,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
67.7,120995.20153550863,120995.20153550863,120995.20153550863,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
68.7,121545.1055662188,121545.1055662188,121545.1055662188,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
69.8,123342.61036468329,123342.61036468329,123342.61036468329,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
70.8,123873.32053742802,123873.32053742802,123873.32053742802,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
71.9,121141.07485604606,121141.07485604606,121141.07485604606,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
72.9,121321.4971209213,121321.4971209213,121321.4971209213,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
74.0,123120.92130518233,123120.92130518233,123120.92130518233,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
75.0,120804.2226487524,120804.2226487524,120804.2226487524,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
76.0,122873.32053742802,122873.32053742802,122873.32053742802,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
77.1,123476.00767754318,123476.00767754318,123476.00767754318,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
78.1,122047.98464491362,122047.98464491362,122047.98464491362,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
79.2,121864.68330134357,121864.68330134357,121864.68330134357,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
80.2,123241.84261036468,123241.84261036468,123241.84261036468,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
81.2,121473.12859884836,121473.12859884836,121473.12859884836,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
82.3,122685.2207293666,122685.2207293666,122685.2207293666,1.0,1.0,hard,8,1,0,hard_p8_w1_i0
1.0,67035.85271317829,67035.85271317829,67035.85271317829,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
2.1,79902.2265246854,79902.2265246854,79902.2265246854,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
3.1,80003.86473429952,80003.86473429952,80003.86473429952,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
4.1,81279.65284474446,81279.65284474446,81279.65284474446,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
5.2,80601.73577627772,80601.73577627772,80601.73577627772,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
6.2,81371.51106833495,81371.51106833495,81371.51106833495,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
7.3,81902.79114533206,81902.79114533206,81902.79114533206,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
8.3,80464.87006737248,80464.87006737248,80464.87006737248,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
9.3,81489.443378119,81489.443378119,81489.443378119,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
10.4,81236.08445297505,81236.08445297505,81236.08445297505,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
11.4,79580.6142034549,79580.6142034549,79580.6142034549,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
12.5,80639.76945244957,80639.76945244957,80639.76945244957,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
13.5,80030.65134099616,80030.65134099616,80030.65134099616,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
14.5,79167.94625719769,79167.94625719769,79167.94625719769,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
15.6,67590.21113243762,67590.21113243762,67590.21113243762,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
16.6,79804.2226487524,79804.2226487524,79804.2226487524,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
17.7,78733.90970220942,78733.90970220942,78733.90970220942,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
18.7,80738.00383877159,80738.00383877159,80738.00383877159,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
19.8,81154.51055662188,81154.51055662188,81154.51055662188,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
20.8,80804.2226487524,80804.2226487524,80804.2226487524,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
21.8,81424.59173871278,81424.59173871278,81424.59173871278,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
22.9,81402.1113243762,81402.1113243762,81402.1113243762,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
23.9,80321.4971209213,80321.4971209213,80321.4971209213,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
25.0,81237.04414587331,81237.04414587331,81237.04414587331,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
26.0,81731.02785782902,81731.02785782902,81731.02785782902,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
27.0,81012.47600767754,81012.47600767754,81012.47600767754,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
28.1,80933.78119001919,80933.78119001919,80933.78119001919,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
29.1,81214.01151631477,81214.01151631477,81214.01151631477,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
30.2,81250.7204610951,81250.7204610951,81250.7204610951,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
31.2,80516.77852348993,80516.77852348993,80516.77852348993,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
32.3,81267.75431861804,81267.75431861804,81267.75431861804,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
33.3,81138.32853025937,81138.32853025937,81138.32853025937,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
34.3,80419.3857965451,80419.3857965451,80419.3857965451,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
35.4,81201.53550863723,81201.53550863723,81201.53550863723,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
36.4,81524.95201535508,81524.95201535508,81524.95201535508,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
37.5,80574.44764649376,80574.44764649376,80574.44764649376,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
38.5,82014.39539347409,82014.39539347409,82014.39539347409,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
39.5,80974.08829174664,80974.08829174664,80974.08829174664,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
40.6,80415.94620557157,80415.94620557157,80415.94620557157,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
41.6,81185.2207293666,81185.2207293666,81185.2207293666,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
42.7,81037.42802303263,81037.42802303263,81037.42802303263,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
43.7,80436.66026871401,80436.66026871401,80436.66026871401,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
44.8,81318.92411143132,81318.92411143132,81318.92411143132,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
45.8,81142.03454894433,81142.03454894433,81142.03454894433,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
46.8,80732.24568138196,80732.24568138196,80732.24568138196,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
47.9,80956.77233429396,80956.77233429396,80956.77233429396,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
48.9,80938.57965451055,80938.57965451055,80938.57965451055,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
50.0,79480.80614203455,79480.80614203455,79480.80614203455,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
51.0,81437.61996161228,81437.61996161228,81437.61996161228,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
52.0,81136.2763915547,81136.2763915547,81136.2763915547,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
53.1,80085.49471661865,80085.49471661865,80085.49471661865,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
54.1,81333.01343570057,81333.01343570057,81333.01343570057,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
55.2,80971.20921305181,80971.20921305181,80971.20921305181,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
56.2,81190.01919385797,81190.01919385797,81190.01919385797,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
57.2,80558.13953488372,80558.13953488372,80558.13953488372,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
58.3,81416.50671785028,81416.50671785028,81416.50671785028,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
59.3,81248.56046065259,81248.56046065259,81248.56046065259,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
60.4,80162.34390009606,80162.34390009606,80162.34390009606,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
61.4,81292.70633397312,81292.70633397312,81292.70633397312,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
62.5,82153.5508637236,82153.5508637236,82153.5508637236,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
63.5,81251.43953934741,81251.43953934741,81251.43953934741,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
64.5,81162.18809980806,81162.18809980806,81162.18809980806,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
65.6,80321.4971209213,80321.4971209213,80321.4971209213,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
66.6,79939.48126801153,79939.48126801153,79939.48126801153,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
67.7,81096.92898272553,81096.92898272553,81096.92898272553,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
68.7,81667.94625719769,81667.94625719769,81667.94625719769,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
69.7,79967.3390970221,79967.3390970221,79967.3390970221,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
70.8,79952.97504798464,79952.97504798464,79952.97504798464,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
71.8,81358.92514395394,81358.92514395394,81358.92514395394,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
72.9,81140.24975984631,81140.24975984631,81140.24975984631,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
73.9,82132.43761996161,82132.43761996161,82132.43761996161,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
75.0,81617.08253358924,81617.08253358924,81617.08253358924,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
76.0,79454.89443378118,79454.89443378118,79454.89443378118,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
77.0,80941.40249759846,80941.40249759846,80941.40249759846,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
78.1,80839.73128598848,80839.73128598848,80839.73128598848,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
79.1,79674.6641074856,79674.6641074856,79674.6641074856,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
80.2,80474.5437079731,80474.5437079731,80474.5437079731,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
81.2,80869.48176583493,80869.48176583493,80869.48176583493,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
82.2,79825.3358925144,79825.3358925144,79825.3358925144,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
83.3,80950.62923523718,80950.62923523718,80950.62923523718,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
84.3,80832.85302593661,80832.85302593661,80832.85302593661,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
85.4,81052.78310940499,81052.78310940499,81052.78310940499,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
86.4,80425.14395393473,80425.14395393473,80425.14395393473,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
87.4,81297.79058597503,81297.79058597503,81297.79058597503,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
88.5,80899.23224568139,80899.23224568139,80899.23224568139,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
89.5,80098.84836852207,80098.84836852207,80098.84836852207,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
90.6,80943.37811900192,80943.37811900192,80943.37811900192,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
91.6,81091.25840537944,81091.25840537944,81091.25840537944,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
92.7,79711.13243761996,79711.13243761996,79711.13243761996,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
93.7,80523.03262955854,80523.03262955854,80523.03262955854,1.0,1.0,engine,1,1,0,engine_p1_w1_i0
